JFC0557,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
MAR0955,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,1
FOB0756,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0
QOS0878,0,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0
MDM0625,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0
MAS0025,0,0,0,4,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GHL0460,0,0,5,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FMG0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1
HCL0651,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0
SCP0130,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,0
RSC0089,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
CCM0136,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,1,2,2,0,0,0,0,0,0,0
VCC0396,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
WDD0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
VIA0063,0,0,0,0,0,0,0,6,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0
BIH0745,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1
LIM0674,0,0,0,0,0,0,0,0,1,1,2,1,1,3,1,1,1,0,0,0,3,1,2,1,0
ILH0958,0,0,0,0,0,0,0,3,7,2,2,5,3,27,8,7,3,0,0,0,0,0,0,0,0
FEB0306,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
IJM0776,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
SBH0537,0,0,0,0,0,0,0,0,3,1,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0
HAH0760,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
AHD0848,0,0,0,0,0,0,0,0,1,2,1,2,1,3,1,2,2,2,1,8,0,0,0,0,0
AJN0607,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
EIS0041,1,7,1,9,5,9,8,1,1,1,1,1,2,1,1,1,9,5,1,2,8,1,3,5,0
LJT0817,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
BDI0533,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
MGS0974,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0
BMT0528,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCS0571,0,0,0,0,0,0,0,0,1,1,7,3,1,1,1,1,3,4,4,0,0,0,0,0,0
BJP0134,0,0,0,0,0,0,0,0,1,2,3,2,3,2,3,2,2,3,2,0,0,0,0,0,0
RRP0568,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
MCF0600,0,7,20,0,3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,3,1
SAA0999,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0
THR0873,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,2,2,2,0,0,2,1,1,1,0
FSC0601,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
AKR0057,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
GZC0735,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
KMB0922,0,0,0,0,0,0,0,0,1,1,2,3,1,3,1,1,1,2,1,1,0,2,5,7,0
CFM0767,0,0,0,0,0,0,0,0,2,1,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0
HAD0246,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
LBF0214,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,4,6,1,1,0
BWP0202,0,0,0,0,0,0,0,2,1,1,1,2,3,3,6,1,6,1,0,0,1,5,4,0,0
FFC0891,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,1,1,0
AJR0932,0,0,0,0,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BDV0168,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZKS0899,0,0,0,0,0,0,0,0,0,2,2,3,2,2,3,2,2,2,1,0,0,0,0,0,0
AJF0370,2,3,5,2,5,3,4,7,2,2,3,2,2,2,3,3,2,2,8,2,8,5,4,9,0
OCS0865,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0
AAM0658,7,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HCS0003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
NGF0157,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,2,3,2,0,0,0,0,0,0,0
CPG0322,0,0,0,0,0,0,0,1,2,2,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0
OBH0499,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,0
ATP0662,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0
DPM0423,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
IRM0931,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0,4,1,0,4,0,0
HJB0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
DBB0384,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0
RHL0992,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,1
HBO0413,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
UAD0771,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
LCB0664,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
JCG0316,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
HCM0267,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
MTB0620,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
CAM0681,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
LBH0942,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,1,0,0,0,0,0,0,0,0
MTT0901,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0
NDM0417,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
JJM0203,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
EAH0466,0,0,0,0,0,0,0,0,24,0,27,0,25,23,27,26,2,10,0,0,0,0,0,0,0
CTA0020,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
BAJ0654,0,0,0,0,0,0,0,0,0,3,18,5,1,3,3,11,4,1,5,5,1,6,0,0,0
JJH0613,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
DMK0257,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,8,1,1,1,2,0
WIQ0567,0,0,0,0,0,0,0,0,2,1,1,1,1,3,1,2,1,1,1,0,0,0,0,0,0
RAW0915,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0
SAB0781,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0
IBM0671,0,0,0,0,0,0,0,11,1,1,2,2,3,1,1,7,1,0,0,0,0,0,0,0,0
GTD0219,2,2,2,3,4,9,8,1,1,1,1,1,1,1,1,1,4,2,1,3,1,7,5,3,1
CAH0936,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,2,1,1
AIP0982,0,0,0,0,0,0,0,3,5,27,6,6,27,2,3,4,5,7,0,0,0,0,0,0,0
JBD0616,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
RUM0880,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,9,4,1,1,0
SMY0792,0,0,0,0,0,0,0,0,1,2,2,1,1,3,1,1,1,1,0,0,0,0,0,0,0
KJJ0293,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0
KKW0879,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,4,0
RVF0201,0,0,0,0,0,0,0,2,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0
VFM0814,0,0,0,0,0,0,0,0,2,3,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0
SBN0866,0,0,0,0,0,0,0,5,4,3,3,3,4,21,1,4,4,3,0,0,0,0,0,2,0
DRR0162,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
ESR0693,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,2,0,0,0,0,0,0
CWR0502,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0
IKP0472,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
GKO0078,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0
GNS0178,0,0,0,0,0,0,0,1,5,13,2,12,16,3,2,27,27,6,3,24,0,0,0,0,0
LOM0086,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
BBG0325,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
RKD0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,1
JMK0099,0,0,0,0,0,0,0,1,1,1,1,1,2,4,3,1,5,1,0,0,0,0,0,0,0
DCH0843,1,3,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1
WIF0691,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,2,3,2,1,0,0,0,0,0
DIW0118,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
USH0199,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
FKK0055,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0
TAP0551,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HMM0108,0,0,0,0,0,0,0,0,0,8,2,2,1,6,1,1,1,1,1,0,0,0,0,0,0
XAA0104,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0
JTS0389,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0
KMW0545,0,0,0,0,0,0,0,3,2,1,1,1,2,1,3,2,3,3,0,0,0,0,0,0,0
PSF0133,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
CCL0068,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
RNP0211,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
LDG0459,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,2,1,1,0,0,0,0,0,0
BMG0917,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0
PNH0761,0,0,0,0,0,0,0,0,21,3,4,8,4,3,1,24,2,0,0,0,2,0,0,0,0
MLL0598,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
BTL0226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBN0971,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
BVC0790,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,3,0,2,0
ICH0294,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
DIB0285,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1
LCC0819,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
MPM0220,2,6,4,6,7,4,8,3,2,2,2,2,3,2,3,2,6,5,8,2,2,1,2,9,1
JDB0169,0,0,0,0,0,0,0,1,3,3,2,3,2,2,4,2,0,0,0,0,0,0,0,0,0
MDH0580,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
WXH0872,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
GCL0016,0,0,0,0,0,0,0,0,1,1,1,2,3,2,1,1,2,1,1,0,0,0,0,0,0
DAL0673,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
CEJ0109,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
BAL0044,8,8,3,2,2,4,6,3,1,1,1,1,2,2,3,2,5,3,2,3,3,1,4,4,0
IUB0565,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
AMR0318,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0
CAB0614,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
EHD0584,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SNC0187,0,0,0,0,0,0,0,7,1,2,2,2,7,2,2,4,3,11,2,0,0,0,0,0,0
IBB0359,3,6,4,3,1,8,9,6,1,1,1,1,1,1,1,1,1,2,2,3,1,4,3,3,0
AJD0074,0,0,0,0,0,0,0,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0
QJR0688,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
RDT0424,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
RLG0856,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,2,0,0
MOS0047,7,4,1,2,7,1,1,1,1,1,1,1,1,1,1,1,3,1,3,6,3,9,1,8,1
RSM0277,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0
IIW0249,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
HVF0067,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
HWW0436,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,3,0,4,0,2,1,0
